,State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Predicted Value
26810,WV,2018,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),258.0,100,0.389889166338108,269.0
26811,WV,2018,April,12 month-ending,Psychostimulants with abuse potential (T43.6),260.0,100,0.389889166338108,273.0
26812,WV,2018,April,12 month-ending,Number of Drug Overdose Deaths,898.0,100,0.389889166338108,938.0
26813,WV,2018,April,12 month-ending,Cocaine (T40.5),184.0,100,0.389889166338108,193.0
26814,WV,2018,April,12 month-ending,Methadone (T40.3),36.0,100,0.389889166338108,38.0
26815,WV,2018,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",772.0,100,0.389889166338108,807.0
26816,WV,2018,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",284.0,100,0.389889166338108,296.0
26817,WV,2018,April,12 month-ending,Percent with drugs specified,99.22048997772829,100,0.389889166338108,
26818,WV,2018,April,12 month-ending,Heroin (T40.1),242.0,100,0.389889166338108,253.0
26819,WV,2018,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",746.0,100,0.389889166338108,782.0
26820,WV,2018,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",596.0,100,0.41227270754676,628.0
26821,WV,2018,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",255.0,100,0.41227270754676,267.0
26822,WV,2018,August,12 month-ending,Psychostimulants with abuse potential (T43.6),317.0,100,0.41227270754676,334.0
26823,WV,2018,August,12 month-ending,Number of Deaths,23043.0,100,0.41227270754676,
26824,WV,2018,August,12 month-ending,Number of Drug Overdose Deaths,914.0,100,0.41227270754676,957.0
26825,WV,2018,August,12 month-ending,Methadone (T40.3),31.0,100,0.41227270754676,33.0
26826,WV,2018,August,12 month-ending,Percent with drugs specified,99.671772428884,100,0.41227270754676,
26827,WV,2018,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),231.0,100,0.41227270754676,242.0
26828,WV,2018,August,12 month-ending,Cocaine (T40.5),187.0,100,0.41227270754676,197.0
26829,WV,2018,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",739.0,100,0.41227270754676,777.0
26830,WV,2018,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",761.0,100,0.41227270754676,798.0
26831,WV,2018,August,12 month-ending,Heroin (T40.1),236.0,100,0.41227270754676,247.0
26832,WV,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",238.0,100,0.502161477664731,252.0
26833,WV,2018,December,12 month-ending,Number of Drug Overdose Deaths,882.0,100,0.502161477664731,934.0
26834,WV,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),332.0,100,0.502161477664731,353.0
26835,WV,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",730.0,100,0.502161477664731,774.0
26836,WV,2018,December,12 month-ending,Number of Deaths,22901.0,100,0.502161477664731,
26837,WV,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",705.0,100,0.502161477664731,750.0
26838,WV,2018,December,12 month-ending,Methadone (T40.3),28.0,100,0.502161477664731,30.0
26839,WV,2018,December,12 month-ending,Heroin (T40.1),202.0,100,0.502161477664731,214.0
26840,WV,2018,December,12 month-ending,Percent with drugs specified,99.6598639455782,100,0.502161477664731,
26841,WV,2018,December,12 month-ending,Cocaine (T40.5),169.0,100,0.502161477664731,180.0
26842,WV,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),216.0,100,0.502161477664731,228.0
26843,WV,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",574.0,100,0.502161477664731,612.0
26844,WV,2018,February,12 month-ending,Number of Deaths,22841.0,100,0.36338163828203707,
26845,WV,2018,February,12 month-ending,Methadone (T40.3),37.0,100,0.36338163828203707,39.0
26846,WV,2018,February,12 month-ending,Psychostimulants with abuse potential (T43.6),252.0,100,0.36338163828203707,264.0
26847,WV,2018,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",606.0,100,0.36338163828203707,634.0
26848,WV,2018,February,12 month-ending,Percent with drugs specified,99.2569002123142,100,0.36338163828203707,
26849,WV,2018,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),262.0,100,0.36338163828203707,273.0
26850,WV,2018,February,12 month-ending,Cocaine (T40.5),198.0,100,0.36338163828203707,207.0
26851,WV,2018,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",290.0,100,0.36338163828203707,302.0
26852,WV,2018,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",771.0,100,0.36338163828203707,805.0
26853,WV,2018,February,12 month-ending,Heroin (T40.1),251.0,100,0.36338163828203707,262.0
26854,WV,2018,February,12 month-ending,Number of Drug Overdose Deaths,942.0,100,0.36338163828203707,981.0
26855,WV,2018,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",804.0,100,0.36338163828203707,838.0
26856,WV,2018,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",620.0,100,0.3545478420730109,648.0
26857,WV,2018,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",299.0,100,0.3545478420730109,311.0
26858,WV,2018,January,12 month-ending,Number of Deaths,22846.0,100,0.3545478420730109,
26859,WV,2018,January,12 month-ending,Psychostimulants with abuse potential (T43.6),245.0,100,0.3545478420730109,256.0
26860,WV,2018,January,12 month-ending,Percent with drugs specified,99.16926272066459,100,0.3545478420730109,
26861,WV,2018,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",794.0,100,0.3545478420730109,828.0
26862,WV,2018,January,12 month-ending,Methadone (T40.3),37.0,100,0.3545478420730109,39.0
26863,WV,2018,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),272.0,100,0.3545478420730109,283.0
26864,WV,2018,January,12 month-ending,Cocaine (T40.5),197.0,100,0.3545478420730109,206.0
26865,WV,2018,January,12 month-ending,Heroin (T40.1),251.0,100,0.3545478420730109,261.0
26866,WV,2018,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",831.0,100,0.3545478420730109,865.0
26867,WV,2018,January,12 month-ending,Number of Drug Overdose Deaths,963.0,100,0.3545478420730109,1001.0
26868,WV,2018,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",582.0,100,0.394229519559849,612.0
26869,WV,2018,July,12 month-ending,Cocaine (T40.5),190.0,100,0.394229519559849,200.0
26870,WV,2018,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),227.0,100,0.394229519559849,237.0
26871,WV,2018,July,12 month-ending,Number of Drug Overdose Deaths,891.0,100,0.394229519559849,931.0
26872,WV,2018,July,12 month-ending,Psychostimulants with abuse potential (T43.6),303.0,100,0.394229519559849,318.0
26873,WV,2018,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",252.0,100,0.394229519559849,263.0
26874,WV,2018,July,12 month-ending,Percent with drugs specified,99.4388327721661,100,0.394229519559849,
26875,WV,2018,July,12 month-ending,Heroin (T40.1),239.0,100,0.394229519559849,250.0
26876,WV,2018,July,12 month-ending,Number of Deaths,23083.0,100,0.394229519559849,
26877,WV,2018,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",744.0,100,0.394229519559849,779.0
26878,WV,2018,July,12 month-ending,Methadone (T40.3),33.0,100,0.394229519559849,35.0
26879,WV,2018,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",722.0,100,0.394229519559849,757.0
26880,WV,2018,June,12 month-ending,Number of Deaths,23038.0,100,0.40368087507596095,
26881,WV,2018,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",584.0,100,0.40368087507596095,614.0
26882,WV,2018,June,12 month-ending,Percent with drugs specified,99.44444444444441,100,0.40368087507596095,
26883,WV,2018,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),241.0,100,0.40368087507596095,252.0
26884,WV,2018,June,12 month-ending,Cocaine (T40.5),188.0,100,0.40368087507596095,198.0
26885,WV,2018,June,12 month-ending,Heroin (T40.1),248.0,100,0.40368087507596095,260.0
26886,WV,2018,June,12 month-ending,Number of Drug Overdose Deaths,900.0,100,0.40368087507596095,942.0
26887,WV,2018,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",268.0,100,0.40368087507596095,280.0
26888,WV,2018,June,12 month-ending,Methadone (T40.3),36.0,100,0.40368087507596095,38.0
26889,WV,2018,June,12 month-ending,Psychostimulants with abuse potential (T43.6),289.0,100,0.40368087507596095,304.0
26890,WV,2018,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",764.0,100,0.40368087507596095,800.0
26891,WV,2018,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",737.0,100,0.40368087507596095,774.0
26892,WV,2018,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",606.0,100,0.367856360849573,635.0
26893,WV,2018,March,12 month-ending,Number of Deaths,22835.0,100,0.367856360849573,
26894,WV,2018,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),263.0,100,0.367856360849573,274.0
26895,WV,2018,March,12 month-ending,Cocaine (T40.5),191.0,100,0.367856360849573,200.0
26896,WV,2018,March,12 month-ending,Psychostimulants with abuse potential (T43.6),255.0,100,0.367856360849573,267.0
26897,WV,2018,March,12 month-ending,Number of Drug Overdose Deaths,929.0,100,0.367856360849573,968.0
26898,WV,2018,March,12 month-ending,Percent with drugs specified,99.3541442411195,100,0.367856360849573,
26899,WV,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",290.0,100,0.367856360849573,302.0
26900,WV,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",766.0,100,0.367856360849573,800.0
26901,WV,2018,March,12 month-ending,Heroin (T40.1),246.0,100,0.367856360849573,256.0
26902,WV,2018,March,12 month-ending,Methadone (T40.3),37.0,100,0.367856360849573,39.0
26903,WV,2018,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",795.0,100,0.367856360849573,829.0
26904,WV,2018,May,12 month-ending,Methadone (T40.3),34.0,100,0.405122843700993,36.0
26905,WV,2018,May,12 month-ending,Cocaine (T40.5),188.0,100,0.405122843700993,198.0
26906,WV,2018,May,12 month-ending,Percent with drugs specified,99.44567627494459,100,0.405122843700993,
26907,WV,2018,May,12 month-ending,Heroin (T40.1),236.0,100,0.405122843700993,247.0
26908,WV,2018,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",585.0,100,0.405122843700993,616.0
26909,WV,2018,May,12 month-ending,Number of Drug Overdose Deaths,902.0,100,0.405122843700993,944.0
26910,WV,2018,May,12 month-ending,Number of Deaths,22956.0,100,0.405122843700993,
26911,WV,2018,May,12 month-ending,Psychostimulants with abuse potential (T43.6),273.0,100,0.405122843700993,287.0
26912,WV,2018,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",737.0,100,0.405122843700993,774.0
26913,WV,2018,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),247.0,100,0.405122843700993,258.0
26914,WV,2018,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",764.0,100,0.405122843700993,801.0
26915,WV,2018,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",272.0,100,0.405122843700993,284.0
26916,WV,2018,November,12 month-ending,Psychostimulants with abuse potential (T43.6),336.0,100,0.485815910471068,357.0
26917,WV,2018,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",748.0,100,0.485815910471068,792.0
26918,WV,2018,November,12 month-ending,Methadone (T40.3),26.0,100,0.485815910471068,28.0
26919,WV,2018,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",722.0,100,0.485815910471068,766.0
26920,WV,2018,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",248.0,100,0.485815910471068,262.0
26921,WV,2018,November,12 month-ending,Percent with drugs specified,99.6666666666667,100,0.485815910471068,
26922,WV,2018,November,12 month-ending,Cocaine (T40.5),177.0,100,0.485815910471068,188.0
26923,WV,2018,November,12 month-ending,Number of Drug Overdose Deaths,900.0,100,0.485815910471068,951.0
26924,WV,2018,November,12 month-ending,Heroin (T40.1),207.0,100,0.485815910471068,219.0
26925,WV,2018,November,12 month-ending,Number of Deaths,23054.0,100,0.485815910471068,
26926,WV,2018,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),227.0,100,0.485815910471068,240.0
26927,WV,2018,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",586.0,100,0.485815910471068,623.0
26928,WV,2018,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",252.0,100,0.488606390798634,266.0
26929,WV,2018,October,12 month-ending,Cocaine (T40.5),187.0,100,0.488606390798634,199.0
26930,WV,2018,October,12 month-ending,Number of Drug Overdose Deaths,920.0,100,0.488606390798634,973.0
26931,WV,2018,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",765.0,100,0.488606390798634,810.0
26932,WV,2018,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",739.0,100,0.488606390798634,784.0
26933,WV,2018,October,12 month-ending,Methadone (T40.3),28.0,100,0.488606390798634,30.0
26934,WV,2018,October,12 month-ending,Psychostimulants with abuse potential (T43.6),337.0,100,0.488606390798634,358.0
26935,WV,2018,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",595.0,100,0.488606390798634,633.0
26936,WV,2018,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),230.0,100,0.488606390798634,243.0
26937,WV,2018,October,12 month-ending,Percent with drugs specified,99.6739130434783,100,0.488606390798634,
26938,WV,2018,October,12 month-ending,Number of Deaths,23127.0,100,0.488606390798634,
26939,WV,2018,October,12 month-ending,Heroin (T40.1),217.0,100,0.488606390798634,230.0
26940,WV,2018,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",253.0,100,0.466220591409454,266.0
26941,WV,2018,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",771.0,100,0.466220591409454,814.0
26942,WV,2018,September,12 month-ending,Cocaine (T40.5),180.0,100,0.466220591409454,191.0
26943,WV,2018,September,12 month-ending,Number of Deaths,23165.0,100,0.466220591409454,
26944,WV,2018,September,12 month-ending,Number of Drug Overdose Deaths,924.0,100,0.466220591409454,974.0
26945,WV,2018,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",603.0,100,0.466220591409454,640.0
26946,WV,2018,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),229.0,100,0.466220591409454,241.0
26947,WV,2018,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",749.0,100,0.466220591409454,793.0
26948,WV,2018,September,12 month-ending,Methadone (T40.3),30.0,100,0.466220591409454,32.0
26949,WV,2018,September,12 month-ending,Heroin (T40.1),233.0,100,0.466220591409454,246.0
26950,WV,2018,September,12 month-ending,Percent with drugs specified,99.6753246753247,100,0.466220591409454,
26951,WV,2018,September,12 month-ending,Psychostimulants with abuse potential (T43.6),331.0,100,0.466220591409454,351.0
26952,WV,2019,April,12 month-ending,Heroin (T40.1),164.0,100,0.498500088230104,174.0
26953,WV,2019,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",563.0,100,0.498500088230104,601.0
26954,WV,2019,April,12 month-ending,Psychostimulants with abuse potential (T43.6),344.0,100,0.498500088230104,367.0
26955,WV,2019,April,12 month-ending,Number of Deaths,22668.0,100,0.498500088230104,
26956,WV,2019,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),199.0,100,0.498500088230104,211.0
26957,WV,2019,April,12 month-ending,Methadone (T40.3),20.0,100,0.498500088230104,22.0
26958,WV,2019,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",215.0,100,0.498500088230104,228.0
26959,WV,2019,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",683.0,100,0.498500088230104,727.0
26960,WV,2019,April,12 month-ending,Percent with drugs specified,99.88290398126459,100,0.498500088230104,
26961,WV,2019,April,12 month-ending,Cocaine (T40.5),155.0,100,0.498500088230104,166.0
26962,WV,2019,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",704.0,100,0.498500088230104,748.0
26963,WV,2019,April,12 month-ending,Number of Drug Overdose Deaths,854.0,100,0.498500088230104,905.0
26964,WV,2019,August,12 month-ending,Cocaine (T40.5),136.0,100,0.48258313591296,145.0
26965,WV,2019,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",537.0,100,0.48258313591296,571.0
26966,WV,2019,August,12 month-ending,Psychostimulants with abuse potential (T43.6),353.0,100,0.48258313591296,375.0
26967,WV,2019,August,12 month-ending,Heroin (T40.1),150.0,100,0.48258313591296,159.0
26968,WV,2019,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),185.0,100,0.48258313591296,196.0
26969,WV,2019,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",196.0,100,0.48258313591296,207.0
26970,WV,2019,August,12 month-ending,Methadone (T40.3),15.0,100,0.48258313591296,16.0
26971,WV,2019,August,12 month-ending,Number of Deaths,22794.0,100,0.48258313591296,
26972,WV,2019,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",660.0,100,0.48258313591296,700.0
26973,WV,2019,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",639.0,100,0.48258313591296,679.0
